s_m,s_over_B,R_kN,q_kPa,ds_mm,relaxed,wall_s
0.048,0.024,158.586596,158.586596,0.025,0,1371.26281
0.048025,0.0240125,158.586774,158.586774,0.025,0,1371.81627
0.04805,0.024025,158.587102,158.587102,0.05,0,1372.38103
0.048075,0.0240375,158.586892,158.586892,0.025,0,1375.16887
0.0481,0.02405,158.587294,158.587294,0.025,0,1375.60923
0.048125,0.0240625,158.587142,158.587142,0.025,0,1376.191
0.04815,0.024075,158.587157,158.587157,0.025,0,1376.78088
0.048175,0.0240875,158.587331,158.587331,0.025,0,1377.31894
0.0482,0.0241,158.587431,158.587431,0.05,0,1377.90021
0.048225,0.0241125,158.587419,158.587419,0.025,0,1380.74874
0.04825,0.024125,158.587588,158.587588,0.025,0,1381.33384
0.048275,0.0241375,158.587751,158.587751,0.025,0,1381.83949
0.0483,0.02415,158.587831,158.587831,0.025,0,1382.40645
0.048325,0.0241625,158.587919,158.587919,0.025,0,1382.92221
0.04835,0.024175,158.588,158.588,0.05,0,1383.48483
0.048375,0.0241875,158.587962,158.587962,0.025,0,1386.37996
0.0484,0.0242,158.588133,158.588133,0.025,0,1386.99079
0.048425,0.0242125,158.588319,158.588319,0.025,0,1387.57968
0.04845,0.024225,158.588266,158.588266,0.025,0,1388.15393
0.048475,0.0242375,158.588463,158.588463,0.025,0,1388.68929
0.0485,0.02425,158.588578,158.588578,0.05,0,1389.23057
0.048525,0.0242625,158.588556,158.588556,0.025,0,1392.07823
0.04855,0.024275,158.58877,158.58877,0.025,0,1392.54248
0.048575,0.0242875,158.58893,158.58893,0.025,0,1393.06354
0.0486,0.0243,158.588948,158.588948,0.025,0,1393.57392
0.048625,0.0243125,158.589071,158.589071,0.025,0,1394.08177
0.04865,0.024325,158.589159,158.589159,0.05,0,1394.66898
0.048675,0.0243375,158.589239,158.589239,0.025,0,1397.48519
0.0487,0.02435,158.589353,158.589353,0.025,0,1398.02816
0.048725,0.0243625,158.589445,158.589445,0.025,0,1398.62089
0.04875,0.024375,158.589573,158.589573,0.025,0,1399.17409
0.048775,0.0243875,158.589629,158.589629,0.025,0,1399.65547
0.0488,0.0244,158.589689,158.589689,0.05,0,1400.13402
0.048825,0.0244125,158.58979,158.58979,0.025,0,1403.11332
0.04885,0.024425,158.589917,158.589917,0.025,0,1403.56261
0.048875,0.0244375,158.590013,158.590013,0.025,0,1404.07292
0.0489,0.02445,158.59016,158.59016,0.025,0,1404.66468
0.048925,0.0244625,158.590171,158.590171,0.025,0,1405.31723
0.04895,0.024475,158.590313,158.590313,0.05,0,1405.87325
0.048975,0.0244875,158.59046,158.59046,0.025,0,1408.70726
0.049,0.0245,158.590493,158.590493,0.025,0,1409.2036
0.049025,0.0245125,158.590549,158.590549,0.025,0,1409.70659
0.04905,0.024525,158.590686,158.590686,0.025,0,1410.23944
0.049075,0.0245375,158.590797,158.590797,0.025,0,1410.83723
0.0491,0.02455,158.59084,158.59084,0.05,0,1411.4426
0.049125,0.0245625,158.590974,158.590974,0.025,0,1414.19079
0.04915,0.024575,158.591033,158.591033,0.025,0,1414.8002
0.049175,0.0245875,158.591167,158.591167,0.025,0,1415.251
0.0492,0.0246,158.591308,158.591308,0.025,0,1415.78885
0.049225,0.0246125,158.591365,158.591365,0.025,0,1416.30651
0.04925,0.024625,158.591413,158.591413,0.05,0,1416.8002
0.049275,0.0246375,158.59151,158.59151,0.025,0,1419.57872
0.0493,0.02465,158.591927,158.591927,0.025,0,1420.10388
0.049325,0.0246625,158.591795,158.591795,0.025,0,1420.7023
0.04935,0.024675,158.591844,158.591844,0.025,0,1421.22143
0.049375,0.0246875,158.59189,158.59189,0.025,0,1421.83169
0.0494,0.0247,158.591981,158.591981,0.05,0,1422.39435
0.049425,0.0247125,158.592115,158.592115,0.025,0,1425.08937
0.04945,0.024725,158.592475,158.592475,0.025,0,1425.67397
0.049475,0.0247375,158.592316,158.592316,0.025,0,1426.27815
0.0495,0.02475,158.592363,158.592363,0.025,0,1426.83029
0.049525,0.0247625,158.592458,158.592458,0.025,0,1427.36915
0.04955,0.024775,158.592639,158.592639,0.05,0,1427.95511
0.049575,0.0247875,158.592724,158.592724,0.025,0,1430.66646
0.0496,0.0248,158.592741,158.592741,0.025,0,1431.25653
0.049625,0.0248125,158.592882,158.592882,0.025,0,1431.80149
0.04965,0.024825,158.592979,158.592979,0.025,0,1432.31371
0.049675,0.0248375,158.593025,158.593025,0.025,0,1432.83004
0.0497,0.02485,158.593152,158.593152,0.05,0,1433.39519
0.049725,0.0248625,158.593296,158.593296,0.025,0,1436.18084
0.04975,0.024875,158.593305,158.593305,0.025,0,1436.69507
0.049775,0.0248875,158.593399,158.593399,0.025,0,1437.24218
0.0498,0.0249,158.593542,158.593542,0.025,0,1437.83914
0.049825,0.0249125,158.593586,158.593586,0.025,0,1438.45103
0.04985,0.024925,158.593679,158.593679,0.05,0,1439.06979
0.049875,0.0249375,158.593804,158.593804,0.025,0,1441.92289
0.0499,0.02495,158.593982,158.593982,0.025,0,1442.37675
0.049925,0.0249625,158.594,158.594,0.025,0,1442.9556
0.04995,0.024975,158.594054,158.594054,0.025,0,1443.55361
0.049975,0.0249875,158.594178,158.594178,0.025,0,1444.06396
0.05,0.025,158.594272,158.594272,0.05,0,1444.59442
0.050025,0.0250125,158.59438,158.59438,0.025,0,1447.48224
0.05005,0.025025,158.594423,158.594423,0.025,0,1448.07889
0.050075,0.0250375,158.594846,158.594846,0.025,0,1448.52425
0.0501,0.02505,158.594653,158.594653,0.025,0,1448.96724
0.050125,0.0250625,158.594637,158.594637,0.025,0,1449.45228
0.05015,0.025075,158.59483,158.59483,0.05,0,1449.99799
0.050175,0.0250875,158.594889,158.594889,0.025,0,1453.16668
0.0502,0.0251,158.595032,158.595032,0.025,0,1453.68404
0.050225,0.0251125,158.595074,158.595074,0.025,0,1454.19017
0.05025,0.025125,158.595101,158.595101,0.025,0,1454.70143
0.050275,0.0251375,158.595193,158.595193,0.025,0,1455.26861
0.0503,0.02515,158.595335,158.595335,0.05,0,1455.80817
0.050325,0.0251625,158.595443,158.595443,0.025,0,1458.89142
0.05035,0.025175,158.595622,158.595622,0.025,0,1459.41902
0.050375,0.0251875,158.595662,158.595662,0.025,0,1459.90663
0.0504,0.0252,158.595753,158.595753,0.025,0,1460.44055
0.050425,0.0252125,158.595898,158.595898,0.025,0,1460.98604
0.05045,0.025225,158.595946,158.595946,0.05,0,1461.53947
0.050475,0.0252375,158.596029,158.596029,0.025,0,1464.41521
0.0505,0.02525,158.596122,158.596122,0.025,0,1464.91892
0.050525,0.0252625,158.596213,158.596213,0.025,0,1465.53809
0.05055,0.025275,158.596307,158.596307,0.025,0,1466.1128
0.050575,0.0252875,158.5964,158.5964,0.025,0,1466.63158
0.0506,0.0253,158.596473,158.596473,0.05,0,1467.16321
0.050625,0.0253125,158.596606,158.596606,0.025,0,1469.89002
0.05065,0.025325,158.596723,158.596723,0.025,0,1470.4175
0.050675,0.0253375,158.596814,158.596814,0.025,0,1470.94398
0.0507,0.02535,158.596851,158.596851,0.025,0,1471.50393
0.050725,0.0253625,158.596944,158.596944,0.025,0,1472.06538
0.05075,0.025375,158.597052,158.597052,0.05,0,1472.61581
0.050775,0.0253875,158.59714,158.59714,0.025,0,1475.42853
0.0508,0.0254,158.597174,158.597174,0.025,0,1475.89904
0.050825,0.0254125,158.597277,158.597277,0.025,0,1476.36891
0.05085,0.025425,158.59741,158.59741,0.025,0,1476.79546
0.050875,0.0254375,158.597456,158.597456,0.025,0,1477.36455
0.0509,0.02545,158.597553,158.597553,0.05,0,1477.9751
0.050925,0.0254625,158.597726,158.597726,0.025,0,1480.78983
0.05095,0.025475,158.597823,158.597823,0.025,0,1481.39162
0.050975,0.0254875,158.597858,158.597858,0.025,0,1481.93289
0.051,0.0255,158.597911,158.597911,0.025,0,1482.51349
0.051025,0.0255125,158.598004,158.598004,0.025,0,1483.01643
0.05105,0.025525,158.598089,158.598089,0.05,0,1483.61306
0.051075,0.0255375,158.598269,158.598269,0.025,0,1486.51746
0.0511,0.02555,158.598368,158.598368,0.025,0,1487.01882
0.051125,0.0255625,158.598422,158.598422,0.025,0,1487.51516
0.05115,0.025575,158.598496,158.598496,0.025,0,1488.0598
0.051175,0.0255875,158.598556,158.598556,0.025,0,1488.67284
0.0512,0.0256,158.59863,158.59863,0.05,0,1489.18533
0.051225,0.0256125,158.598764,158.598764,0.025,0,1492.30232
0.05125,0.025625,158.598855,158.598855,0.025,0,1492.92208
0.051275,0.0256375,158.598915,158.598915,0.025,0,1493.44218
0.0513,0.02565,158.598911,158.598911,0.025,0,1493.99661
0.051325,0.0256625,158.599078,158.599078,0.025,0,1494.5504
0.05135,0.025675,158.599212,158.599212,0.05,0,1495.1499
0.051375,0.0256875,158.599342,158.599342,0.025,0,1497.89645
0.0514,0.0257,158.599389,158.599389,0.025,0,1498.40483
0.051425,0.0257125,158.599441,158.599441,0.025,0,1498.96892
0.05145,0.025725,158.599568,158.599568,0.025,0,1499.48406
0.051475,0.0257375,158.599706,158.599706,0.025,0,1500.07435
0.0515,0.02575,158.599626,158.599626,0.05,0,1500.65783
0.051525,0.0257625,158.599797,158.599797,0.025,0,1503.43684
0.05155,0.025775,158.59982,158.59982,0.025,0,1503.96159
0.051575,0.0257875,158.599975,158.599975,0.025,0,1504.5616
0.0516,0.0258,158.600066,158.600066,0.025,0,1505.0868
0.051625,0.0258125,158.600087,158.600087,0.025,0,1505.63935
0.05165,0.025825,158.600243,158.600243,0.05,0,1506.10449
0.051675,0.0258375,158.600328,158.600328,0.025,0,1508.82473
0.0517,0.02585,158.60042,158.60042,0.025,0,1509.42905
0.051725,0.0258625,158.600507,158.600507,0.025,0,1509.91829
0.05175,0.025875,158.600596,158.600596,0.025,0,1510.50469
0.051775,0.0258875,158.600733,158.600733,0.025,0,1510.99976
0.0518,0.0259,158.600808,158.600808,0.05,0,1511.5325
0.051825,0.0259125,158.600894,158.600894,0.025,0,1514.74783
0.05185,0.025925,158.600989,158.600989,0.025,0,1515.35538
0.051875,0.0259375,158.601111,158.601111,0.025,0,1515.94319
0.0519,0.02595,158.601209,158.601209,0.025,0,1516.48091
0.051925,0.0259625,158.601288,158.601288,0.025,0,1517.025
0.05195,0.025975,158.601375,158.601375,0.05,0,1517.71016
0.051975,0.0259875,158.601472,158.601472,0.025,0,1521.17558
0.052,0.026,158.601475,158.601475,0.025,0,1521.76392
0.052025,0.0260125,158.601597,158.601597,0.025,0,1522.35539
0.05205,0.026025,158.601684,158.601684,0.025,0,1523.00764
0.052075,0.0260375,158.601812,158.601812,0.025,0,1523.75349
0.0521,0.02605,158.60191,158.60191,0.05,0,1524.41494
0.052125,0.0260625,158.601997,158.601997,0.025,0,1527.35006
0.05215,0.026075,158.602034,158.602034,0.025,0,1527.8934
0.052175,0.0260875,158.602136,158.602136,0.025,0,1528.4902
0.0522,0.0261,158.60217,158.60217,0.025,0,1529.0857
0.052225,0.0261125,158.602335,158.602335,0.025,0,1529.87482
0.05225,0.026125,158.602383,158.602383,0.05,0,1530.57341
0.052275,0.0261375,158.602478,158.602478,0.025,0,1533.8031
0.0523,0.02615,158.602598,158.602598,0.025,0,1534.55473
0.052325,0.0261625,158.602684,158.602684,0.025,0,1535.20973
0.05235,0.026175,158.602747,158.602747,0.025,0,1535.80065
0.052375,0.0261875,158.602782,158.602782,0.025,0,1536.75746
0.0524,0.0262,158.602909,158.602909,0.05,0,1537.38677
0.052425,0.0262125,158.60299,158.60299,0.025,0,1540.04969
0.05245,0.026225,158.603089,158.603089,0.025,0,1540.62158
0.052475,0.0262375,158.603163,158.603163,0.025,0,1541.1732
0.0525,0.02625,158.60329,158.60329,0.025,0,1541.69951
0.052525,0.0262625,158.603337,158.603337,0.025,0,1542.26656
0.05255,0.026275,158.603471,158.603471,0.05,0,1542.81662
0.052575,0.0262875,158.603402,158.603402,0.025,0,1545.40915
0.0526,0.0263,158.60349,158.60349,0.025,0,1546.12584
0.052625,0.0263125,158.603574,158.603574,0.025,0,1546.76499
0.05265,0.026325,158.603727,158.603727,0.025,0,1547.49757
0.052675,0.0263375,158.60389,158.60389,0.025,0,1548.00974
0.0527,0.02635,158.60394,158.60394,0.05,0,1548.58426
0.052725,0.0263625,158.604041,158.604041,0.025,0,1551.38195
0.05275,0.026375,158.604076,158.604076,0.025,0,1551.93149
0.052775,0.0263875,158.604121,158.604121,0.025,0,1552.5488
0.0528,0.0264,158.604168,158.604168,0.025,0,1553.12974
0.052825,0.0264125,158.604426,158.604426,0.025,0,1553.66414
0.05285,0.026425,158.60442,158.60442,0.05,0,1554.24459
0.052875,0.0264375,158.604501,158.604501,0.025,0,1557.10454
0.0529,0.02645,158.604626,158.604626,0.025,0,1557.6078
0.052925,0.0264625,158.604759,158.604759,0.025,0,1558.14462
0.05295,0.026475,158.60481,158.60481,0.025,0,1558.75228
0.052975,0.0264875,158.604903,158.604903,0.025,0,1559.31215
0.053,0.0265,158.604973,158.604973,0.05,0,1559.82307
0.053025,0.0265125,158.605135,158.605135,0.025,0,1562.56775
0.05305,0.026525,158.605152,158.605152,0.025,0,1563.12115
0.053075,0.0265375,158.605222,158.605222,0.025,0,1563.65623
0.0531,0.02655,158.605389,158.605389,0.025,0,1564.21968
0.053125,0.0265625,158.605363,158.605363,0.025,0,1564.74454
0.05315,0.026575,158.605527,158.605527,0.05,0,1565.35683
0.053175,0.0265875,158.605575,158.605575,0.025,0,1568.34717
0.0532,0.0266,158.605612,158.605612,0.025,0,1568.8489
0.053225,0.0266125,158.605731,158.605731,0.025,0,1569.34602
0.05325,0.026625,158.605781,158.605781,0.025,0,1569.87417
0.053275,0.0266375,158.605943,158.605943,0.025,0,1570.40706
0.0533,0.02665,158.606035,158.606035,0.05,0,1571.01081
0.053325,0.0266625,158.606086,158.606086,0.025,0,1573.51232
0.05335,0.026675,158.606156,158.606156,0.025,0,1574.01877
0.053375,0.0266875,158.606255,158.606255,0.025,0,1574.59185
0.0534,0.0267,158.606328,158.606328,0.025,0,1575.04133
0.053425,0.0267125,158.606373,158.606373,0.025,0,1575.56564
0.05345,0.026725,158.606453,158.606453,0.05,0,1576.14566
0.053475,0.0267375,158.606544,158.606544,0.025,0,1579.07069
0.0535,0.02675,158.606619,158.606619,0.025,0,1579.50826
0.053525,0.0267625,158.606711,158.606711,0.025,0,1580.0376
0.05355,0.026775,158.606879,158.606879,0.025,0,1580.58468
0.053575,0.0267875,158.60693,158.60693,0.025,0,1581.17426
0.0536,0.0268,158.607047,158.607047,0.05,0,1581.7041
0.053625,0.0268125,158.606966,158.606966,0.025,0,1584.666
0.05365,0.026825,158.60712,158.60712,0.025,0,1585.17606
0.053675,0.0268375,158.607214,158.607214,0.025,0,1585.67472
0.0537,0.02685,158.607323,158.607323,0.025,0,1585.95557
0.053725,0.0268625,158.607466,158.607466,0.025,0,1586.52822
0.05375,0.026875,158.607467,158.607467,0.05,0,1586.99981
0.053775,0.0268875,158.607551,158.607551,0.025,0,1589.85146
0.0538,0.0269,158.607677,158.607677,0.025,0,1590.40552
0.053825,0.0269125,158.607811,158.607811,0.025,0,1590.93245
0.05385,0.026925,158.607836,158.607836,0.025,0,1591.46391
0.053875,0.0269375,158.607872,158.607872,0.025,0,1592.00381
0.0539,0.02695,158.607887,158.607887,0.05,0,1592.59938
0.053925,0.0269625,158.608145,158.608145,0.025,0,1595.16529
0.05395,0.026975,158.608167,158.608167,0.025,0,1595.70953
0.053975,0.0269875,158.608257,158.608257,0.025,0,1596.26477
0.054,0.027,158.608376,158.608376,0.025,0,1596.76867
0.054025,0.0270125,158.608422,158.608422,0.025,0,1597.35389
0.05405,0.027025,158.6085,158.6085,0.05,0,1597.96263
0.054075,0.0270375,158.608542,158.608542,0.025,0,1600.9635
0.0541,0.02705,158.608717,158.608717,0.025,0,1601.5523
0.054125,0.0270625,158.608708,158.608708,0.025,0,1602.13757
0.05415,0.027075,158.608872,158.608872,0.025,0,1602.71964
0.054175,0.0270875,158.608923,158.608923,0.025,0,1603.27657
0.0542,0.0271,158.608998,158.608998,0.05,0,1603.8627
0.054225,0.0271125,158.609105,158.609105,0.025,0,1606.80464
0.05425,0.027125,158.60918,158.60918,0.025,0,1607.32294
0.054275,0.0271375,158.60932,158.60932,0.025,0,1607.84841
0.0543,0.02715,158.609338,158.609338,0.025,0,1608.43014
0.054325,0.0271625,158.609411,158.609411,0.025,0,1609.02158
0.05435,0.027175,158.609458,158.609458,0.05,0,1609.58593
0.054375,0.0271875,158.609666,158.609666,0.025,0,1612.49367
0.0544,0.0272,158.609624,158.609624,0.025,0,1613.06248
0.054425,0.0272125,158.609757,158.609757,0.025,0,1613.52449
0.05445,0.027225,158.609789,158.609789,0.025,0,1614.03919
0.054475,0.0272375,158.609906,158.609906,0.025,0,1614.54805
0.0545,0.02725,158.60995,158.60995,0.05,0,1615.09394
0.054525,0.0272625,158.610112,158.610112,0.025,0,1617.8518
0.05455,0.027275,158.610202,158.610202,0.025,0,1618.34084
0.054575,0.0272875,158.610136,158.610136,0.025,0,1618.84546
0.0546,0.0273,158.610328,158.610328,0.025,0,1619.33639
0.054625,0.0273125,158.610386,158.610386,0.025,0,1619.78273
0.05465,0.027325,158.610523,158.610523,0.05,0,1620.28476
0.054675,0.0273375,158.610462,158.610462,0.025,0,1623.37895
0.0547,0.02735,158.610684,158.610684,0.025,0,1623.94162
0.054725,0.0273625,158.61075,158.61075,0.025,0,1624.4245
0.05475,0.027375,158.610769,158.610769,0.025,0,1624.8942
0.054775,0.0273875,158.610939,158.610939,0.025,0,1625.394
0.0548,0.0274,158.61102,158.61102,0.05,0,1625.84833
0.054825,0.0274125,158.611066,158.611066,0.025,0,1628.43022
