s_m,s_over_B,q_kPa,ds_mm,relaxed,wall_s
0.01904,0.00952,192.702512,0.08,0,92.3128624
0.01912,0.00956,193.090737,0.08,0,92.9692321
0.0192,0.0096,193.474647,0.16,0,93.6465559
0.01928,0.00964,193.855491,0.08,0,96.0456998
0.01936,0.00968,194.227883,0.08,0,96.6819878
0.01944,0.00972,194.594924,0.08,0,97.3583388
0.01952,0.00976,194.95844,0.08,0,98.2627404
0.0196,0.0098,195.318377,0.08,0,98.9756365
0.01968,0.00984,195.67635,0.16,0,99.9556172
0.01976,0.00988,196.031373,0.08,0,103.611474
0.01984,0.00992,196.381935,0.08,0,104.321127
0.01992,0.00996,196.729886,0.08,0,105.197821
0.02,0.01,197.102951,0.08,1,106.482047
0.02004,0.01002,197.247552,0.04,0,108.836781
0.02008,0.01004,197.418474,0.04,0,109.704974
0.02012,0.01006,197.588986,0.04,0,110.420856
0.02016,0.01008,197.758809,0.04,0,111.197589
0.0202,0.0101,197.926976,0.04,0,111.873788
0.02024,0.01012,198.095363,0.08,0,112.587729
0.02028,0.01014,198.262513,0.04,0,115.196933
0.02032,0.01016,198.429305,0.04,0,118.014052
0.02036,0.01018,198.595324,0.04,0,119.440548
0.0204,0.0102,198.760477,0.04,0,120.194791
0.02044,0.01022,198.925937,0.04,0,121.009648
0.02048,0.01024,199.090315,0.08,0,121.803371
0.02052,0.01026,199.253905,0.04,0,124.538916
0.02056,0.01028,199.417158,0.04,0,125.218508
0.0206,0.0103,199.579457,0.04,0,125.867854
0.02064,0.01032,199.741801,0.04,0,126.764638
0.02068,0.01034,199.927642,0.04,1,128.1345
0.02072,0.01036,200.098301,0.08,1,129.402235
0.02074,0.01037,200.14107,0.02,0,134.341321
0.02076,0.01038,200.221562,0.02,0,135.19202
0.02078,0.01039,200.300125,0.02,0,136.004554
0.0208,0.0104,200.38059,0.02,0,136.801855
0.02082,0.01041,200.460827,0.02,0,137.588522
0.02084,0.01042,200.537624,0.04,0,138.335533
0.02086,0.01043,200.617593,0.02,0,140.996455
0.02088,0.01044,200.696318,0.02,0,141.763591
0.0209,0.01045,200.77466,0.02,0,142.54504
0.02092,0.01046,200.851746,0.02,0,143.301252
0.02094,0.01047,200.928369,0.02,0,144.174324
0.02096,0.01048,201.002629,0.04,0,144.935922
0.02098,0.01049,201.080367,0.02,0,148.090128
0.021,0.0105,201.158055,0.02,0,148.743825
0.02102,0.01051,201.234707,0.02,0,150.315312
0.02104,0.01052,201.340333,0.02,1,151.594847
0.02105,0.010525,201.34707,0.01,0,154.462236
0.02106,0.01053,201.38689,0.01,0,155.005881
0.02107,0.010535,201.424728,0.01,0,155.517801
0.02108,0.01054,201.462602,0.01,0,156.006037
0.02109,0.010545,201.500396,0.01,0,156.488422
0.0211,0.01055,201.538285,0.02,0,156.98265
0.02112,0.01056,201.643881,0.02,1,158.68955
0.02113,0.010565,201.671492,0.01,1,162.502506
0.02114,0.01057,201.788968,0.01,1,163.948882
0.021145,0.0105725,201.811824,0.005,1,167.475683
0.02115,0.010575,201.827547,0.005,1,168.997106
0.021155,0.0105775,201.852207,0.005,1,170.325592
0.02116,0.01058,201.92004,0.005,1,171.462013
0.02116125,0.010580625,201.872111,0.00125,1,176.540091
0.0211625,0.01058125,201.766855,0.00125,0,177.289667
0.02116375,0.010581875,201.770711,0.00125,0,177.463348
0.021165,0.0105825,201.776649,0.00125,0,177.649117
0.02116625,0.010583125,201.782146,0.00125,0,177.838829
0.0211675,0.01058375,201.788055,0.0025,0,178.007944
0.02117,0.010585,201.799191,0.0025,0,178.261184
0.0211725,0.01058625,201.809821,0.0025,0,178.490587
0.021175,0.0105875,201.819947,0.0025,0,178.701936
0.0211775,0.01058875,201.829764,0.0025,0,178.907454
0.02118,0.01059,201.839203,0.0025,0,179.093511
0.0211825,0.01059125,201.848509,0.005,0,179.290432
